p0,p10,mean_r,var_r,tortuosity,resistance
0.49525883538273635,0.5047411646172637,5.0474116461726375,24.997752135807204,1.78,0
0.44365020075005973,0.5563497992499402,5.563497992499402,24.68247001244914,1.93,30
0.6530577717864484,0.3469422282135516,3.4694222821355156,22.657331849576746,1.22,0
0.1754458733418855,0.8245541266581145,8.245541266581144,14.466461886918855,1.44,430
0.09756854802450564,0.9024314519754943,9.024314519754943,8.804892646089538,1.21,660
0.6889052830811923,0.31109471691880775,3.1109471691880772,21.43147940240146,1.2,0
0.49623125898312737,0.5037687410168726,5.037687410168727,24.998579659114775,2.14,0
0.08601860174213166,0.9139813982578684,9.139813982578683,7.861940189646021,1.21,660
0.7186889400662022,0.2813110599337978,2.813110599337978,20.2175147492721,1.16,0
0.4382347109988779,0.5617652890011221,5.617652890011221,24.618504907460785,1.9,20
0.6964872456457726,0.3035127543542274,3.0351275435422744,21.139276229853785,1.18,0
0.7781700316520832,0.2218299683479168,2.218299683479168,17.2621433490679,1.08,0
0.23030067642631669,0.7696993235736833,7.696993235736834,17.726227486389764,1.59,330
0.18631619384124082,0.8136838061587592,8.136838061587593,15.1602469753754,1.48,430
0.6858170539452317,0.31418294605476826,3.1418294605476826,21.547202246311482,1.18,0
0.6620801418741256,0.33791985812587444,3.3791985812587444,22.373002761006333,1.21,0
0.6640402697517769,0.3359597302482231,3.359597302482231,22.309078989976427,1.22,0
0.42129888085139233,0.5787011191486077,5.7870111914860765,24.380613384475666,1.7,50
0.768938522592116,0.23106147740788396,2.3106147740788394,17.767207106596988,1.09,0
0.5043528483478205,0.49564715165217954,4.956471516521796,24.998105271126086,2.41,0
0.6869919236114239,0.3130080763885761,3.130080763885761,21.50340205040994,1.21,0
0.6450055904547344,0.3549944095452656,3.5499440954526564,22.897337873687384,1.22,0
0.6398297847148038,0.3601702152851962,3.601702152851962,23.044763130661163,1.24,0
0.42192745967768397,0.578072540322316,5.78072540322316,24.390467844762036,1.74,50
0.27584453504277223,0.7241554649572277,7.241554649572278,19.975432752980904,1.7,230
0.5844963484479232,0.4155036515520768,4.155036515520768,24.286036709896713,1.3,0
0.3695374017292668,0.6304625982707333,6.304625982707332,23.29795104524493,1.78,110
0.9005317826695386,0.0994682173304614,0.9946821733046141,8.95742910715615,1.01,0
